id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:23:01 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@rosie_ark OH MKSDNYA KU SUKA PTM, SKRG MAH AK PJJ😔",mksdnya suka ptm skarang mah aku pjj,in,0,0,nantazens,,,rosie_ark,he/him ,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:22:55 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Masa ptm 50% lagi sieeeee😭😭😭😭😭😭ga seru anjirrr ga bisa sebelahan wawa gosipin taeyeong,ptm lagi sieeeeega seru anjirrr sebelahan wawa gosipin taeyeong,in,0,0,atfkii,,,,dihati arga,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:22:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Sedih bgttttt PTM terbatas lagi 😭,sedih bgttttt ptm terbatas lagi,in,0,0,anirafahz,,,,Universe.,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:22:51 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WHWHAHAH YG LAIN PTM GW MALAH ONLINE LAGI https://t.co/nwXv58Wzsz,whwhahah ptm gue bahkan online lagi,in,0,0,olsenarcadia,FALSE,,,fan acc ᱬ⧗ 🥷🐮 rcbyf !¡,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:22:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","buat yg mikir buat ptm, mending jangan dulu deh. covid lgi serem bgt, sekola gua lockdown krn banyak yg positif, sekitar 10 an. keluarga gua juga kena, stay safe and healthy yaa

sering sering vitamin ama makan yg sehat2, klo dingin dingin coba tunda dulu deh, klo sakit jgn panik",mikir ptm mending jangan deh covid lagi serem banget sekola gua lockdown positif an keluarga gua kena stay safe and healthy yaasering vitamin makan sehat kalau dingin dingin coba tunda deh kalau sakit jngn panik,in,0,0,xyzhyukieee,,,,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:22:45 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @schfess: sch! meski skrg lagi pjj, but i love ptm so much &lt;3 https://t.co/tlO0BPUtLq",sch skarang lagi pjj but i love ptm so much lt,in,1,0,pokuchie,FALSE,,schfess,mahen,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:22:44 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@chynsukkk @treasuremenfess Loh masih ptm?,loh ptm,in,0,0,strongarts_,,,"chynsukkk, treasuremenfess",mylife,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:22:42 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bakalan ptm lagi ga ya,ptm lagi,in,0,0,userbigwin_,,,,Indonesia,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:22:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@schfess ptm setengah aja dah, mau lulus bentar lagi soalnya",ptm aja deh lulus bentar lagi,in,0,0,leiacore,,,schfess,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:22:36 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@schfess Gurunya lagi rapat buat nentuin PJJ/PTM. t_____t,gurunya lagi rapat nentuin pjj ptm t t,in,0,0,gumuby,,,schfess," ♡. They/Zir.
 ♡. 08.30 AM—09.30 PM.
 ♡. Slow respon: 02.00 PM—04.00 PM.
 ♡. Spotify: Close.",
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:22:33 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jjnjaem aamiinn aamiin, males pjj mau ptm lagi aja 😔😭",aamiinn aamiin males pjj ptm lagi aja,in,0,0,bbangmrk,,,jjnjaem,(she/they) imah 16,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:22:32 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",WALAUPUNNNN pjj enak siee dirumah gt ga hrsss pake seragamm ga ribet deh TAPI PTM JUGA SERUUUUUU bangettttt,walaupunnnn pjj enak siee dirumah hrsss pakai seragamm ribet deh ptm seruuuuuu bangettttt,in,0,0,wiinterbee_,,,,she/her,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:22:28 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@tobatneng u masih ptm? MENGIRI,ptm mengiri,in,0,0,cndldvvet,,,tobatneng,ini rant bukan sih?,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:22:17 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jyuhaney yahh🥺 semangat PTM nya ya✊🏻,yahh semangat ptm,in,0,0,HELOV3SAY,,,jyuhaney,💜꒰⁎ᵉ̷͈ ॣ황인엽&위하준『💯』么,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:22:16 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ProfesorZubairi: Realitas: kasus kematian Covid-19 meningkat 58% dalam sepekan. Per hari ini bahkan ada 38 kematian. Terlalu dini bagi…,realitas kasus kematian covid meningkat dalam sepekan bahkan ada kematian,in,0,1195,rizkaac,,,ProfesorZubairi,"Jakarta, Indonesia",
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:22:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",gue kalo abis pjj lama terus masuk ptm lagi suka jadi males anjir,gue kalau habis pjj masuk ptm lagi suka males anjir,in,0,0,akudayeon,,,,(rant)dom GABOLE STALK !,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:22:09 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ptm minggu ini gue cuma berangkat sekali awoakwok🧍🏻‍♀️🧍🏻‍♀️,ptm gue berangkat awoakwok,in,0,0,sunkidraft,,,,"main acc dnf, dnss, dns",
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:22:08 +0000 2022,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Gubernur DIY juga minta anak usia di bawah 6 tahun mengikuti pembelajaran online. #publisherstory https://t.co/U7wADNUTyc,gubernur diy anak usia mengikuti pembelajaran online,in,1,0,kumparan,FALSE,publisherstory,,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:22:07 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomf ptm enakk, bisa lebih akrab sama temen sekelas, trus ketawa² bareng temen sekelas. Walaupun PJJ bisa sambil rebahan, tapi susah buat mengerti materi, jd ofc enak PTM",ptm enakk akrab temen sekelas lalu ketawa bareng temen sekelas walau pjj rebahan susah mengerti materi ofc enak ptm,in,0,0,ruthooniee,,,convomf,sunghoon's heart,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:22:04 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@kqonto @warkoepmngoji Hlo murid pjj w msih ptm (2),hlo murid pjj w msih ptm,in,0,1195,cloupssy,,,"kqonto, warkoepmngoji",her!minor,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:21:50 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @StopPlandemit: Mereka ini mikir gk gimana perjuangan anak2 hanya demi Pendidikan?beberapa dari mrk sampai harus kehilangan nyawa.Trus g…,mikir perjuangan anak demi pendidikan dari sampai harus kehilangan nyawa lalu,in,0,73,tamerlane9470,,,StopPlandemit,Timurid Empire,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:21:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kalian daring /ptm?,daring ptm,in,0,0,luruscity,,,,order jam 09.00-22.00 ,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:21:45 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ProfesorZubairi: Realitas: kasus kematian Covid-19 meningkat 58% dalam sepekan. Per hari ini bahkan ada 38 kematian. Terlalu dini bagi…,realitas kasus kematian covid meningkat dalam sepekan bahkan ada kematian,in,0,4,bgsajj,,,ProfesorZubairi,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:21:42 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gue gak ngebayangin ptm 50%
SOAL NYA ABSEN GUE JD GENAP AAAAAAA ANJGGG",gue ngebayangin ptm absen gue genap aaaaaaa anjggg,in,0,0,jaraauueoo,,,,rant. ,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:21:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@hitudt kok keren masih ptm,keren ptm,in,0,0,1619PM,,,hitudt,he/him.,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:21:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",smancong ptm lagee positif susah ketemu ayangg,smancong ptm lagee positif susah ketemu ayangg,in,0,0,dignifiedleo,,,,"Jawa Timur, Indonesia",
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:21:29 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Rahmansukarnen @CNNIndonesia @aniesbaswedan @fahiraidris @PKSejahtera @FPKSDPRRI @ArizaPatria @Gerindra @DKIJakarta @kemenkomarves Berdasarkan peraturan terbaru, 
Penentuan PTM ada di Koordinator PPKM Jawa Bali, yaitu Lord Luhut Yang Mulia.",peraturan terbaru penentuan ptm ada koordinator ppkm jawa bali lord luhut mulia,in,0,0,matt_syarif,,,"Rahmansukarnen, CNNIndonesia, aniesbaswedan, fahiraidris, PKSejahtera, FPKSDPRRI, ArizaPatria, Gerindra, DKIJakarta, kemenkomarves",Indonesia,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:21:27 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @CNNIndonesia: Luhut Tolak Pengajuan Anies Setop PTM DKI Jakarta https://t.co/WaOKzowziv,luhut tolak pengajuan anies setop ptm dki jakarta,in,0,0,junvocado,FALSE,,CNNIndonesia,Fan account,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:21:25 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ptm yank,ptm yank,in,0,0,parkjisungsimp,,,,North Korea,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:21:15 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@bluecool_ pagi, ptm kak",pagi ptm kak,in,0,0,Pikachuu21__,,,bluecool_,L-zen,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:21:13 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@flocyclow aku ptm hehe 😼,aku ptm,in,0,0,capyic,,,flocyclow,jeno's gfie! ,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:21:12 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @schfess: sch! meski skrg lagi pjj, but i love ptm so much &lt;3 https://t.co/tlO0BPUtLq",sch skarang lagi pjj but i love ptm so much lt,in,0,8,trashchiives,FALSE,,schfess,cinnamowroII's rant,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:21:09 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jkjkjkhnmu Punyaku masih ptm 100%,punyaku ptm,in,0,0,kayenayen,,,jkjkjkhnmu,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:21:05 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SEORYOUN9: @schfess ptm khusus kelas akhir aja,ptm kelas aja,in,0,235,nattecult,,,"SEORYOUN9, schfess",she/her,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:21:00 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kalian ptm gaaa,ptm gaaa,in,0,0,rosexjaems,,,,she/her | homophobic dni ,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:20:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@warkoepmngoji Hlo murid pjj w msih ptm,hlo murid pjj w msih ptm,in,0,0,kqonto,,,warkoepmngoji,dnf w/o consent,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:20:54 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Luhut tolak usulan Anies soal PTM 100% di Jakarta dihentikan.

Ruwet‼️ Mumet‼️ https://t.co/facQnhXaA7",luhut tolak usulan anies ptm jakarta dihentikan ruwet pusing,in,1,0,edy_siregar_77,FALSE,,,"Medan Kota, Sumatera Utara..!!",
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:20:52 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@HELOV3SAY lagi PTM :""",lagi ptm,in,0,0,jyuhaney,,,HELOV3SAY,—0? any pronouns,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:20:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@lljn00 masih ptm sih, tapi denger² katanya mau pjj lagi, tapi aku lebih suka pjj sih",ptm sih denger katanya pjj lagi aku suka pjj sih,in,0,0,jsungchanberry,,,lljn00,nct.wayv ,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:20:38 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ProfesorZubairi: Realitas: kasus kematian Covid-19 meningkat 58% dalam sepekan. Per hari ini bahkan ada 38 kematian. Terlalu dini bagi…,realitas kasus kematian covid meningkat dalam sepekan bahkan ada kematian,in,0,1195,meitsmeonlyme,,,ProfesorZubairi,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:20:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@schfess masih tpi gatau dah bsk kelanjutannya bsk masih ptm apa kagak,gatau deh besok kelanjutannya besok ptm,in,0,0,gantiunamemulu,,,schfess,she/her | solo stan? dni !!,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:20:20 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @fadlizon: Ini aneh. Harusnya ketika Covid 19 sdg tinggi ya PTM dihentikan sementara. Kalau sdh landai, PTM bisa dilanjutkan. Siapa yg b…",aneh harusnya covid sdg tinggi ptm dihentikan sementara kalau landai ptm dilanjutkan b,in,0,259,MSJMaricar,,,fadlizon,Indonesia,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:20:19 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @marlina_idha: Luhut Tolak Permintaan Anies untuk Setop PTM di Jakarta

OMG 🙄 https://t.co/SrY2i2HoBZ",luhut tolak permintaan anies untuk setop ptm jakartaomg,in,0,149,Bungongez,FALSE,,marlina_idha,"Louisiana, USA",
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:20:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @SEORYOUN9: @schfess ptm khusus kelas akhir aja,ptm kelas aja,in,0,235,snuggvle,,,"SEORYOUN9, schfess",Any pronouns,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:20:15 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Manusia Indonesia, mendukung bgt penerbangan internasional buka, tempat wisata buka, tp ga setuju PTM. Lah pada pengen liburan doang kali ya.",manusia indonesia mendukung banget penerbangan internasional buka wisata buka setuju ptm pengen liburan doang,in,0,2,EkoTamba,,,,Sibolga - Jakarta ,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:20:12 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",msi ptm / udh pjj?,msi ptm udah pjj,in,0,0,drichbct,,,,he/him.,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:20:07 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@subschfess pjj, soalnya kalo pjj tuh kaya fleksibel aja gitu waktunya. kalo ptm capek bgt asli bner bner gk kuat✋🏻😔",pjj kalau pjj tuh kaya fleksibel aja gitu kalau ptm capek banget asli bner bner kuat,in,0,0,studylouvr,,,subschfess,"16, she/they",
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:19:58 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@fadlizon Anak sy kelas 3 SMA tahun ini di keluarkan oleh pihak sekolah karena memilih tidak mengikuti PTM .,anak saya kelas keluarkan sekolah memilih mengikuti ptm,in,0,0,jack_ketel,,,fadlizon,"DKI Jakarta, Indonesia",
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:19:55 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@subschfess tim ptm, soalnya kl pjj kaya libur trs gurunya kl pjj suka ga kasih materi tar tiba"" uh kan sebel 🙂",tim ptm kalau pjj kaya libur gurunya kalau pjj suka kasih materi tar uh sebel,in,0,0,zero_to_hero173,,,subschfess,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:19:49 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@lljn00 makasih😻😻, ale gimana lagi ptm atau pjj?",terima kasih ale lagi ptm pjj,in,0,0,allccia,,,lljn00,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:19:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@convomfs ptm guys,ptm teman-teman,in,0,0,jjooan_,,,convomfs,user @.thv gf,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:19:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kok gua masih ptm aja ya,gua ptm aja,in,0,0,annnris01,,,,"Bali, Indonesia",
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:19:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sn0opyzeuss gmorning olivvv, skrng lgi ptm apa uda pjj nii?",gmorning olivvv skrng lagi ptm uda pjj nii,in,0,0,lljn00,,,sn0opyzeuss,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:19:10 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@pikachuwaeyo gmorning shallll, skrng lgi ptm apa uda pjj nii?",gmorning shallll skrng lagi ptm uda pjj nii,in,0,0,lljn00,,,pikachuwaeyo,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:19:04 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@svnghoen ptm seru bisa bareng temennn pjj tugasnya makin bnyk😩😩😩,ptm seru bareng temennn pjj tugasnya,in,0,0,lovebysunoo,,,svnghoen,minor,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:18:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@xhrtyy Loh masih PTM??,loh ptm,in,0,0,nattecult,,,xhrtyy,she/her,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:18:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jsungchanberry gmorning viaaa, skrng lgi ptm apa uda pjj nii?",gmorning viaaa skrng lagi ptm uda pjj nii,in,0,0,lljn00,,,jsungchanberry,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:18:41 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Kemdikbud_RI: #SahabatDidkbud, pemerintah menyetujui PTM Terbatas 50% bagi daerah PPKM level 2, mulai 3 Februari 2022. Mari simak infor…",pemerintah menyetujui ptm terbatas daerah ppkm level februari mari simak infor,in,0,29,gasukatape,,SahabatDidkbud,Kemdikbud_RI,"Yogyakarta, Indonesia",
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:18:32 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Heh 2 hari ja lagi libur bahnya PTM lagi am,heh ja lagi libur bahnya ptm lagi am,in,0,0,Unclerabbryg,,,,"Kalimantan Selatan, Indonesia",
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:18:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pagi, pjj apa ptm nih?",pagi pjj ptm,in,0,0,bluecool_,,,,jaehyun mark,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:18:30 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ProfesorZubairi: Realitas: kasus kematian Covid-19 meningkat 58% dalam sepekan. Per hari ini bahkan ada 38 kematian. Terlalu dini bagi…,realitas kasus kematian covid meningkat dalam sepekan bahkan ada kematian,in,0,1195,LuckyCaesar,,,ProfesorZubairi,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:18:28 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","buat yang ptm, semangat ya",ptm semangat,in,0,0,softgulp,,,,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:18:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@schfess aku ptm 50%,aku ptm,in,0,0,kookggukiee,,,schfess,fan acc for bts txt enhypen,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:18:04 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ProfesorZubairi: Realitas: kasus kematian Covid-19 meningkat 58% dalam sepekan. Per hari ini bahkan ada 38 kematian. Terlalu dini bagi…,realitas kasus kematian covid meningkat dalam sepekan bahkan ada kematian,in,0,1195,perinduyghalu,,,ProfesorZubairi,jkt,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:17:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@valenjenies gmorning zilaa, skrng lgi ptm apa uda pjj nii?",gmorning zilaa skrng lagi ptm uda pjj nii,in,0,0,lljn00,,,valenjenies,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:17:41 +0000 2022,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Kemenag mengeluarkan SE terbaru, bagi sekolah di wilayah PPKM level 2 bisa menggelar PTM sebesar 50 persen. https://t.co/YYtm9e9bex",kemenag mengeluarkan terbaru sekolah wilayah ppkm level menggelar ptm,in,1,0,kompascom,FALSE,,,Jakarta,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:17:39 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@lovebysunoo terlanjur nyaman ptm meskipun pulang pulang encok,terlanjur nyaman ptm meskipun pulang pulang encok,in,0,0,svnghoen,,,lovebysunoo,..  she/her  ^_,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:17:28 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@aik_arif Dah ada pilihan buat ortu utk PTM atau PJJ. https://t.co/p7aSBzXpKz,deh ada pilihan orang tua untuk ptm pjj,in,0,0,iwiea,FALSE,,aik_arif,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:17:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",yahhh masa nanti ptm nya 50% lg😔,yahhh ptm lagi,in,0,0,rintiksedv,,,,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:17:17 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@schfess Aku Jateng, tapi masih full ptm",aku jateng full ptm,in,0,0,SSovia23,,,schfess,"Salatiga, Jawa Tengah",
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:17:15 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @fadlizon: Luhut Binsar Tolak Permohonan Anies Baswedan Setop PTM, Fadli Zon: Mari Gunakan Akal Sehat Pak - Galamedia News https://t.co/…",luhut binsar tolak permohonan anies baswedan setop ptm fadli zon mari gunakan akal sehat galamedia news,in,0,34,pauludinjerry,,,fadlizon,,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:17:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@henderrryy masih ptm nih,ptm,in,0,0,dcksweet,,,henderrryy,she ˚ˑ༄ؘ ,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:17:10 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@vvieleicx Sama, eh masa kita minggu depan dah ptm ae",eh deh ptm ae,in,0,0,miloxia_,,,vvieleicx,mulfand!,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:17:07 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@cigarettes1997 hehe rest aku yukaaa =') mumpung lagi ga jadwal ptm jadi coba nyapa hehe, how are you doing yuuu?",rest aku yukaaa lagi jadwal ptm coba nyapa how are you doing yuuu,in,0,0,hercder,,,cigarettes1997,she/her | harshword !,"[[104.358086, 0.815509], [104.552185, 0.815509], [104.552185, 0.984379], [104.358086, 0.984379]]"
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:16:48 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pls PTM 50% jgn sampe pake absen ganjil genap, mending 1-18 aja shshsjdjd",pls ptm jngn sampai pakai absen ganjil genap mending aja shshsjdjd,in,0,0,Joywrld_,,,,star,
,,,,,,,,,,,,,
1.49E+18,Fri Feb 04 01:16:40 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SumandoGaek: @cobeh2021 Pandemi selesai ? :
*Yang OTG di wisma atlet dan seluruh RS bisa dipulangkan.
*PTM normal kembali dari TK sampa…",pandemi selesai otg wisma atlet rs dipulangkan ptm normal dari tk sampa,in,0,3,f1rmanh,,,"SumandoGaek, cobeh2021",Indonesia,
,,,,,,,,,,,,,
